name,prefecture,area,type,avg_temp,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,website,map
きのこの里あいべつオートキャンプ場,北海道,,,5.4,-8.4,-7.8,-3.3,3.3,10.4,15.3,19.2,19.4,14.5,7.6,0.8,-5.6,,"https://www.google.com/maps?q=43.8814196,142.6683029"
上川ファミリーオートキャンプ村,北海道,,,5.4,-8.4,-7.8,-3.3,3.3,10.4,15.3,19.2,19.4,14.5,7.6,0.8,-5.6,,"https://www.google.com/maps?q=43.8424973,142.7783035"
千代田の丘キャンプ場,北海道,,,5.9,-8.7,-7.9,-3.0,4.4,11.3,15.9,19.7,20.0,15.2,8.3,1.5,-5.5,,"https://www.google.com/maps?q=43.5435838,142.4914869"
川渡テラス,宮城県,,,10.5,-0.9,-0.4,2.7,8.5,14.0,18.0,21.6,22.7,18.9,12.8,6.7,1.5,,"https://www.google.com/maps?q=38.7291127,140.7497245"
Free Camping,和歌山県,,,16.1,6.0,6.6,9.5,14.3,18.7,22.0,25.7,26.8,23.7,18.6,13.3,8.2,,"https://www.google.com/maps?q=33.8912964,135.1285706"
春光台公園グリーンスポーツキャンプ場,北海道,,,7.2,-7.0,-6.0,-1.4,5.6,12.3,17.0,20.7,21.2,16.4,9.4,2.3,-4.2,,"https://www.google.com/maps?q=43.8071025,142.3480293"
Oasis biei,北海道,,,5.9,-8.3,-7.5,-2.9,3.9,11.0,15.5,19.6,19.9,15.2,8.3,1.4,-5.3,,"https://www.google.com/maps?q=43.6011136,142.5635776"
オロウエン大滝キャンプ場,北海道,,,5.6,-7.2,-6.6,-2.7,3.3,9.6,14.3,18.2,19.1,14.6,7.8,1.3,-4.8,,"https://www.google.com/maps?q=42.7138132,141.0189267"
晴好雨喜,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.9753988,141.164087"
ニセコリバーサイドヒルキャンプ場,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.8122294,140.6830916"
うにまるキャンプ場～NONA BASE～,青森県,,,10.3,-0.4,-0.2,3.0,7.4,11.7,16.0,20.1,22.5,20.0,14.2,7.6,1.7,,"https://www.google.com/maps?q=42.1529342,139.5209483"
つどいの館 キャンプ場,北海道,,,7.4,-4.1,-3.8,-0.4,5.1,10.3,14.0,17.9,19.6,16.7,10.8,4.2,-1.9,,"https://www.google.com/maps?q=42.4526787,141.1306893"
シーサイドパークキャンプ場,北海道,,,7.2,-4.2,-3.9,0.1,5.2,9.8,12.7,16.6,18.6,16.6,11.3,5.2,-1.3,,"https://www.google.com/maps?q=42.3142018,143.3251461"
北海道ふくろう乃湯リゾート,北海道,,,7.3,-6.1,-5.4,-1.2,5.4,11.5,15.8,19.7,20.8,16.9,10.4,3.4,-3.3,,"https://www.google.com/maps?q=43.2464845,141.56675"
美郷青少年キャンプ村 ほたるの里,徳島県,,,15.2,4.3,5.2,8.5,13.8,18.5,21.9,25.7,26.5,22.6,17.1,11.5,6.4,,"https://www.google.com/maps?q=34.0028099,134.2513419"
Starry Sky,石川県,小松市,フリー,13.2,1.9,2.2,5.5,11.3,16.4,20.2,24.3,25.4,21.2,15.4,9.8,4.6,https://starrysky2023.com/,"https://www.google.com/maps?q=36.3054,136.4887226"
野塚野営場,北海道,,,7.7,-4.0,-3.5,-0.1,5.5,11.4,15.2,19.4,20.5,16.6,10.3,3.6,-2.2,,"https://www.google.com/maps?q=43.3338413,140.4442081"
美国漁港海岸緑地広場,北海道,,,7.7,-4.0,-3.5,-0.1,5.5,11.4,15.2,19.4,20.5,16.6,10.3,3.6,-2.2,,"https://www.google.com/maps?q=43.296652,140.6055375"
古平家族旅行村,北海道,,,7.7,-4.0,-3.5,-0.1,5.5,11.4,15.2,19.4,20.5,16.6,10.3,3.6,-2.2,,"https://www.google.com/maps?q=43.2574573,140.6567218"
花畔ＢＡＳＥ,北海道,,,7.9,-4.6,-4.2,-0.3,5.8,11.4,15.6,19.6,20.9,17.2,10.8,4.2,-2.0,,"https://www.google.com/maps?q=43.1669313,141.3031215"
松本ＢＡＳＥ,北海道,,,5.6,-7.2,-6.6,-2.7,3.3,9.6,14.3,18.2,19.1,14.6,7.8,1.3,-4.8,,"https://www.google.com/maps?q=42.7330736,141.0845589"
ペトトル倶知安,北海道,,,7.2,-5.4,-4.9,-1.0,4.9,11.2,15.6,19.7,20.6,16.4,9.7,2.9,-3.1,,"https://www.google.com/maps?q=42.8831748,140.7549402"
石狩ＢＡＳＥ,北海道,,,7.9,-4.6,-4.2,-0.3,5.8,11.4,15.6,19.6,20.9,17.2,10.8,4.2,-2.0,,"https://www.google.com/maps?q=43.2462675,141.3648356"
余市アウトドアパーク　ＮＯＢＯＲＩ,北海道,,,8.3,-3.8,-3.3,0.4,6.3,12.1,16.2,20.2,21.3,17.1,10.7,4.2,-1.9,,"https://www.google.com/maps?q=43.1702728,140.8313"
山の越 古民家,青森県,,,10.6,-1.1,-0.7,2.5,8.5,14.1,18.0,22.0,23.4,19.5,13.1,6.9,1.3,,"https://www.google.com/maps?q=40.7839636,140.5171814"
小川原湖ふれあい村,青森県,,,10.2,-1.1,-0.6,2.8,8.3,13.2,16.3,20.3,22.2,19.2,13.3,7.0,1.2,,"https://www.google.com/maps?q=40.7277655,141.2836915"
御鉾ヶ浦公園キャンプ場,宮崎県,,,16.9,6.8,7.9,11.1,15.6,19.6,22.5,26.3,27.0,24.2,19.2,13.9,8.7,https://www.hyugacity.jp/sp/display.php?cont=140319105158,"https://www.google.com/maps?q=32.4228448,131.6735709"
大岸シーサイドキャンプ場,北海道,,,7.7,-4.0,-3.6,0.0,5.2,10.4,14.8,19.1,20.7,17.2,10.6,4.1,-1.8,,"https://www.google.com/maps?q=42.5792967,140.6168628"
CAMPiece横芝光,千葉県,横芝光町,,15.2,4.7,5.5,8.8,13.7,18.0,21.1,24.7,26.1,23.1,17.9,12.3,7.1,https://campiece.com/area/yokoshibahikari/,"https://www.google.com/maps?q=35.6808012,140.4987355"
ときわ湖畔北キャンプ場,山口県,,,16.1,5.8,6.5,9.3,13.8,18.4,22.0,25.8,27.5,24.2,18.9,13.4,8.1,https://www.tokiwapark.jp/etc/camp.html,"https://www.google.com/maps?q=33.9609779,131.2898965"
Ayukawaenchi Camping,福井県,,,15.6,5.5,5.5,8.2,13.1,17.8,21.3,25.7,27.2,23.4,18.3,13.3,8.2,https://www.public-camp.com/c-ken/c-fukui/c-10077-ayukawa.html,"https://www.google.com/maps?q=36.1019555,136.0358943"
デイキャンプ場,秋田県,,,10.7,-1.1,-0.8,2.0,8.1,14.5,19.0,22.9,24.0,19.5,12.8,6.6,1.2,,"https://www.google.com/maps?q=39.2893286,140.412759"
神野山の学校キャンプ場,鹿児島県,,,17.5,7.6,8.8,11.8,16.2,20.1,23.0,26.9,27.2,24.5,19.7,14.5,9.4,,"https://www.google.com/maps?q=31.2711005,130.9136656"
我路ファミリー公園キャンプ場,北海道,,,7.3,-6.6,-5.9,-1.5,5.4,12.1,16.5,20.4,21.2,16.9,10.1,3.1,-3.8,,"https://www.google.com/maps?q=43.323293,141.9506018"
KUWABARA CAMP（四徳温泉キャンプ場）,山梨県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://shitoku.net/kuwabaracamp/,"https://www.google.com/maps?q=35.623514,137.9904726"
四徳温泉キャンプ場,山梨県,,,11.2,-0.7,0.2,4.1,9.8,14.9,18.6,22.3,23.3,19.4,13.3,7.0,1.8,https://shitoku.net/%e6%b3%8a%e3%81%be%e3%82%8b/%e5%85%b1%e6%9c%89%e6%96%bd%e8%a8%ad/,"https://www.google.com/maps?q=35.6532836,138.0055332"
グランピングヒルズ アウラテラス茨城,茨城県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=36.1642542,140.1505845"
学校キャンプ場,宮城県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=38.3915813,140.7179712"
市民キャンプ場,宮城県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=38.3896692,140.7189216"
Mount NIKI,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.0795806,140.7214789"
千代田湖キャンプ場,山梨県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://chiyoda.natureservice.jp/,"https://www.google.com/maps?q=35.9509536,138.1491617"
キャンピングカーパークマタキテネ,北海道,,,8.5,-3.4,-3.0,0.5,6.3,11.8,16.0,20.1,21.4,17.5,11.2,4.8,-1.1,,"https://www.google.com/maps?q=42.9922464,140.575382"
城峯公園キャンプ場,群馬県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=36.1246531,139.0251174"
高安断層鞍部（中央構造線）,山梨県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.6263215,138.0573734"
阿寺渓谷キャンプ場,愛知県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.7019023,137.579746"
おたる自然の村,北海道,,,8.8,-3.1,-2.7,0.8,6.5,12.1,16.0,20.2,21.7,18.1,11.8,4.9,-1.1,http://shizennomura.com,"https://www.google.com/maps?q=43.1732236,140.9526648"
621野営場,青森県,,,9.5,-1.0,-0.7,2.3,7.2,11.5,14.7,18.9,21.2,18.7,12.9,6.8,1.2,,"https://www.google.com/maps?q=41.124674,141.2595203"
姫鶴平キャンプ場,愛媛県,,,13.4,2.6,3.6,7.1,12.1,16.5,20.0,23.8,24.3,21.0,15.4,9.7,4.4,,"https://www.google.com/maps?q=33.4674975,132.962504"
K's Camp Glamping,静岡県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.9082088,139.1252151"
神集島キャンプ場,福岡県,,,16.5,6.3,7.2,10.4,14.5,19.1,22.2,26.4,27.6,23.7,19.0,13.6,8.1,,"https://www.google.com/maps?q=33.529979,129.9682242"
入野松原キャンプ場,高知県,,,16.6,6.4,7.4,10.7,15.1,19.1,22.2,26.1,26.9,24.0,19.0,13.6,8.4,http://iwk.ne.jp,"https://www.google.com/maps?q=33.0304926,133.0231131"
黒瀬キャンプ場,高知県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=33.5741677,133.3002449"
摂津峡青少年キャンプ場 第２キャンプ場,京都府,高槻市,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.city.takatsuki.osaka.jp/soshiki/60/4910.html,"https://www.google.com/maps?q=34.8809413,135.5840056"
北条の棚田,岡山県,,,14.0,2.5,3.3,6.7,12.2,17.3,21.5,25.5,26.3,22.2,15.9,9.7,4.5,,"https://www.google.com/maps?q=34.9609864,133.9344593"
上籾の棚田,岡山県,,,14.0,2.5,3.3,6.7,12.2,17.3,21.5,25.5,26.3,22.2,15.9,9.7,4.5,,"https://www.google.com/maps?q=34.9415141,133.9081231"
尾瀬沼キャンプ場,群馬県,,,7.9,-3.8,-3.5,-0.2,5.3,11.7,15.8,19.6,20.3,16.2,10.1,4.2,-1.0,,"https://www.google.com/maps?q=36.925915,139.317818"
ウェルキャンプ西丹沢,山梨県,山北町,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://well-camp.com/,"https://www.google.com/maps?q=35.4721183,139.0643902"
和平高原キャンプ場,長野県,,,12.0,-0.5,0.5,4.4,10.6,16.2,20.1,23.9,24.9,20.5,13.9,7.6,2.1,,"https://www.google.com/maps?q=36.4867196,138.2127747"
恵比須浜キャンプ村,徳島県,,,16.9,6.9,7.5,10.5,15.1,19.2,22.4,26.1,27.4,24.7,19.8,14.4,9.3,https://ebisuhama.web.fc2.com/,"https://www.google.com/maps?q=33.7423215,134.5557096"
まぜのおか,徳島県,,,16.5,5.9,7.2,10.3,14.6,19.0,22.2,26.1,27.4,24.2,19.4,13.8,8.2,https://www.kaiyo-kankou.jp/spots/spots-1226/,"https://www.google.com/maps?q=33.6235541,134.3690634"
白浜キャンプ場,徳島県,,,16.5,5.9,7.2,10.3,14.6,19.0,22.2,26.1,27.4,24.2,19.4,13.8,8.2,,"https://www.google.com/maps?q=33.5432612,134.2957938"
種崎千松公園キャンプ場,高知県,,,17.3,6.7,7.8,11.2,15.8,20.0,23.1,27.0,27.9,25.0,19.9,14.2,8.8,,"https://www.google.com/maps?q=33.5028573,133.5696384"
浮津キャンプ場,高知県,,,16.6,6.4,7.4,10.7,15.1,19.1,22.2,26.1,26.9,24.0,19.0,13.6,8.4,https://kuroshio-kanko.net/info/ukitsucampjyo/,"https://www.google.com/maps?q=33.0378493,133.0399343"
久万高原ふるさと旅行村キャンプ場,愛媛県,,,12.8,1.6,2.5,6.1,11.4,16.3,20.1,24.0,24.5,20.7,14.6,8.8,3.6,https://www.kuma-furusato.com/,"https://www.google.com/maps?q=33.6721499,132.9369226"
休暇村瀬戸内東予シーサイドキャンプ場,愛媛県,,,16.1,5.7,6.0,9.1,14.0,18.9,22.5,26.6,27.4,23.7,18.4,12.9,7.9,https://www.qkamura.or.jp/toyo/camp/,"https://www.google.com/maps?q=33.9862814,133.0633184"
千本高原キャンプ場,愛媛県,,,12.8,1.6,2.5,6.1,11.4,16.3,20.1,24.0,24.5,20.7,14.6,8.8,3.6,,"https://www.google.com/maps?q=33.675035,132.9228873"
キャンプ場,愛媛県,,,15.5,4.8,5.7,9.0,14.0,18.5,21.9,25.8,26.5,23.2,17.6,11.9,6.6,,"https://www.google.com/maps?q=33.3075868,132.5934556"
新居浜市市民の森キャンプ場,高知県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=33.9454646,133.3537934"
田の浦野営場,徳島県,,,15.9,5.5,5.7,8.6,13.7,18.6,22.2,26.1,27.2,23.8,18.5,13.1,7.9,https://www.pref.kagawa.lg.jp/kankyokanri/satoumi/umibemap/guide/beach_009.html,"https://www.google.com/maps?q=34.2372059,134.4041121"
中村川砂防公園キャンプ場,岡山県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.6484456,133.4259013"
山野峡キャンプ場,岡山県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.6894849,133.3693998"
木野山キャンプ場,岡山県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.6620049,133.510661"
渡連キャンプ場,沖縄県,,,22.0,15.0,15.8,17.2,19.8,22.7,25.5,28.6,28.9,27.5,24.7,21.1,16.9,,"https://www.google.com/maps?q=28.4744247,129.6027947"
つり橋の里キャンプ場,和歌山県,,フリー,14.0,3.4,4.0,7.3,12.4,17.0,20.5,24.3,25.0,21.6,16.0,10.4,5.4,https://tsuribashino-sato.com/,"https://www.google.com/maps?q=34.1023679,135.7635003"
井出トマト農園 富士高原トマトフィールド,山梨県,,オート/フリー併設,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://corp.idetomato.com/experience#fujiplateau,"https://www.google.com/maps?q=35.373315,138.5974995"
グランドーム富士忍野,山梨県,,,9.4,-2.4,-1.2,2.5,7.9,12.8,16.5,20.6,21.2,17.4,11.6,5.9,0.5,https://glamping-oshino.com/,"https://www.google.com/maps?q=35.4559273,138.8177431"
カヌーの里おおちオートキャンプ場,島根県,,,11.7,0.3,0.9,4.4,10.2,15.4,19.3,23.0,23.8,19.4,13.3,7.8,2.6,,"https://www.google.com/maps?q=35.0688732,132.5967756"
三堰キャンプ場,高知県,,,15.0,4.2,5.3,8.8,13.6,18.1,21.4,25.4,25.9,22.7,17.2,11.4,6.1,,"https://www.google.com/maps?q=33.2697408,133.1210403"
秩父彩の国キャンプ村,埼玉県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.8943844,139.0989644"
Taihama  Beach and Camping Site,香川県,,,16.0,5.6,5.9,8.8,13.9,18.5,22.1,26.1,27.4,24.0,18.6,13.2,8.1,,"https://www.google.com/maps?q=34.5477035,134.274346"
Kobe Beach and camping site,香川県,,,16.0,5.6,5.9,8.8,13.9,18.5,22.1,26.1,27.4,24.0,18.6,13.2,8.1,,"https://www.google.com/maps?q=34.5519832,134.3062743"
ログハウスヤハギ,山形県,,,10.8,-1.0,-0.7,2.1,8.2,14.6,19.0,22.5,23.7,19.6,13.1,6.6,1.3,,"https://www.google.com/maps?q=38.5923752,140.4421143"
華音の森,岐阜県,,,15.5,3.8,4.6,8.2,13.8,18.9,22.7,26.4,27.6,23.8,18.0,11.8,6.2,,"https://www.google.com/maps?q=35.4612638,136.5402605"
THE FIRST BASE,北海道,,,7.2,-7.0,-6.0,-1.4,5.6,12.3,17.0,20.7,21.2,16.4,9.4,2.3,-4.2,,"https://www.google.com/maps?q=43.7198142,142.3291552"
CAMP VILLAGE ピュットの森,北海道,,,7.2,-6.9,-5.7,-0.4,6.0,11.6,15.2,18.9,20.3,16.9,10.3,3.5,-3.8,,"https://www.google.com/maps?q=42.9535747,143.1630332"
すずらんヶ丘キャンプ場,青森県,,,9.0,-2.6,-2.0,1.8,6.6,11.3,15.3,19.3,21.6,18.6,12.4,6.1,-0.1,,"https://www.google.com/maps?q=41.8097568,140.8079353"
JUNファームキャンプ場,青森県,,,9.0,-2.6,-2.0,1.8,6.6,11.3,15.3,19.3,21.6,18.6,12.4,6.1,-0.1,,"https://www.google.com/maps?q=41.788752,140.8346229"
Wild Camp Base えん,北海道,,,7.6,-3.7,-3.3,0.2,4.9,9.7,13.8,17.9,20.0,17.2,11.0,4.6,-1.4,,"https://www.google.com/maps?q=42.5402945,141.2813019"
Kawarakko camping and canoeing,高知県,,,16.5,5.9,7.1,10.5,15.2,19.4,22.6,26.6,27.3,24.1,18.8,13.1,7.8,,"https://www.google.com/maps?q=33.0455129,132.8380469"
楽々ガーデン,千葉県,,,16.2,6.1,6.6,9.6,14.5,18.9,21.9,25.7,27.1,23.8,18.6,13.4,8.6,,"https://www.google.com/maps?q=35.582359,140.2603656"
CAMP＆BBQ FIELD JUNGLE,千葉県,,,16.2,6.1,6.6,9.6,14.5,18.9,21.9,25.7,27.1,23.8,18.6,13.4,8.6,,"https://www.google.com/maps?q=35.5730876,140.2190163"
キャンプ広場,東京都,,,15.4,4.2,5.2,8.7,13.9,18.7,22.0,25.9,27.1,23.3,17.5,11.6,6.5,,"https://www.google.com/maps?q=35.795138,139.8670166"
美々川プライベートキャンプ場,北海道,,,7.4,-6.1,-5.3,-0.3,5.5,11.1,15.1,18.8,20.9,17.4,10.4,3.9,-3.0,,"https://www.google.com/maps?q=42.7228956,141.7122455"
植苗キャンプ場,北海道,,,7.4,-6.1,-5.3,-0.3,5.5,11.1,15.1,18.8,20.9,17.4,10.4,3.9,-3.0,,"https://www.google.com/maps?q=42.7344431,141.7177054"
YOTEI CAMP FLATBASE NISEKO,北海道,,,7.2,-5.4,-4.9,-1.0,4.9,11.2,15.6,19.7,20.6,16.4,9.7,2.9,-3.1,,"https://www.google.com/maps?q=42.9009929,140.770895"
えいとキャンプ場,北海道,,,7.9,-4.6,-4.2,-0.3,5.8,11.4,15.6,19.6,20.9,17.2,10.8,4.2,-2.0,,"https://www.google.com/maps?q=43.2592649,141.4312693"
月アカリノ丘,北海道,,,7.5,-6.2,-5.3,-0.7,5.8,11.4,15.6,19.5,21.0,17.3,10.7,3.8,-3.1,,"https://www.google.com/maps?q=43.0453295,141.739238"
コモレビヨリ,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.0540796,141.2258342"
濃昼キャンプ場,北海道,,,8.0,-3.8,-3.5,-0.1,5.4,11.2,15.6,19.6,20.7,16.9,10.7,4.3,-1.4,,"https://www.google.com/maps?q=43.4774891,141.3918023"
Ｇｒüｎｈｅｒｚ,北海道,,,5.4,-9.9,-8.4,-2.2,4.7,10.4,14.2,18.0,19.2,15.6,8.7,1.7,-6.5,,"https://www.google.com/maps?q=42.7696211,143.2761694"
ＡＲＴ×ＯＵＴＤＯＯＲＶＩＬＬＡＧＥ栗山,北海道,,,6.4,-6.6,-6.0,-1.8,4.5,10.9,15.0,18.8,19.6,15.6,8.9,2.1,-4.2,,"https://www.google.com/maps?q=43.0180721,141.8597878"
八剣山ワイナリー焚き火キャンプ場,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.9640373,141.233147"
RV FOREST 310,北海道,,,7.0,-6.7,-5.9,-0.9,5.2,11.0,15.2,19.1,20.5,16.7,10.0,3.4,-3.7,,"https://www.google.com/maps?q=42.7004782,141.8877816"
atsuma surf & camp THE DAYS,北海道,,,7.1,-6.0,-5.3,-0.4,5.1,10.5,14.6,18.7,20.3,16.9,10.3,3.8,-3.0,,"https://www.google.com/maps?q=42.6009113,141.8617682"
勝浦ナチュラルスペースキャンプ,千葉県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.2097165,140.2674217"
勝浦つるんつるん温泉直営オートキャンプ場,千葉県,,,16.0,6.8,7.2,10.0,14.2,18.0,20.8,23.9,25.9,23.5,18.8,14.2,9.3,,"https://www.google.com/maps?q=35.2038759,140.2808759"
リスッコ・ファミリーキャンプ場,千葉県,,,16.0,6.8,7.2,10.0,14.2,18.0,20.8,23.9,25.9,23.5,18.8,14.2,9.3,,"https://www.google.com/maps?q=35.1588149,140.2666023"
RVPark＆CAMP 214勝浦,千葉県,,,16.0,6.8,7.2,10.0,14.2,18.0,20.8,23.9,25.9,23.5,18.8,14.2,9.3,,"https://www.google.com/maps?q=35.1581861,140.2676852"
BLACK RAMS,千葉県,,,16.0,6.8,7.2,10.0,14.2,18.0,20.8,23.9,25.9,23.5,18.8,14.2,9.3,,"https://www.google.com/maps?q=35.1690281,140.2664858"
ふれあい広場 白井の森,千葉県,,,15.5,4.8,5.7,9.0,13.8,18.5,21.6,25.4,26.8,23.4,17.8,12.2,7.1,,"https://www.google.com/maps?q=35.7688045,140.0379127"
鶴の里キャンプフィールド,北海道,,,5.9,-7.1,-6.5,-1.7,4.0,9.4,13.3,17.2,18.7,15.7,9.4,2.5,-4.4,,"https://www.google.com/maps?q=43.1545223,144.3276731"
TCS Village,北海道,,,7.2,-6.2,-5.5,-0.9,5.4,11.1,15.2,19.1,20.6,16.8,10.2,3.4,-3.5,,"https://www.google.com/maps?q=42.8484989,141.4961822"
築拓キャンプ場,北海道,,,5.6,-6.0,-5.8,-1.7,3.3,7.9,11.5,15.4,17.5,15.4,9.9,3.6,-3.1,,"https://www.google.com/maps?q=43.2479578,145.249733"
ふぁーむながの,北海道,,,6.0,-5.4,-5.5,-1.6,3.4,8.1,11.5,15.4,18.0,16.1,10.4,3.8,-2.6,,"https://www.google.com/maps?q=43.5871182,145.2119594"
果樹園キャンプ,北海道,,,6.9,-5.1,-5.4,-1.3,4.5,9.8,13.5,17.6,19.6,16.8,10.9,4.0,-2.4,,"https://www.google.com/maps?q=43.9464839,144.2801857"
えべつRVパーク,北海道,,,7.3,-6.4,-5.5,-0.8,5.6,11.4,15.7,19.5,21.0,17.1,10.3,3.5,-3.5,,"https://www.google.com/maps?q=43.1174765,141.4710913"
Kirara Park Campfield,北海道,,,7.3,-6.4,-5.5,-0.8,5.6,11.4,15.7,19.5,21.0,17.1,10.3,3.5,-3.5,,"https://www.google.com/maps?q=43.0691976,141.5967394"
萩形キャンプ場,秋田県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=39.9010367,140.3122214"
竜ケ森キャンプ場,秋田県,,,10.2,-2.0,-1.4,2.0,8.2,14.4,18.8,22.5,23.6,19.0,12.0,5.7,0.2,,"https://www.google.com/maps?q=40.1017057,140.5537913"
高野崎キャンプ場,青森県,,,10.0,-0.8,-0.4,2.5,7.7,12.4,16.0,20.3,22.1,18.9,13.0,7.0,1.4,,"https://www.google.com/maps?q=41.2266828,140.5498326"
脇元海辺ふれあいゾーン,青森県,,,10.3,-0.6,-0.2,2.8,7.8,12.7,16.7,20.9,22.7,19.2,13.2,7.2,1.8,,"https://www.google.com/maps?q=41.0969921,140.3130022"
滝ノ沢ふるさと砂防愛ランド,青森県,,,10.3,-0.6,-0.2,2.8,7.8,12.7,16.7,20.9,22.7,19.2,13.2,7.2,1.8,,"https://www.google.com/maps?q=40.9748652,140.468512"
むつ市営森林公園キャンプ場,青森県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=41.2882102,140.9753403"
野平高原キャンプ場,青森県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=41.2645562,140.8638544"
早掛レイクサイドヒルキャンプ場,青森県,,,9.8,-1.2,-0.9,2.3,7.6,12.5,16.1,20.1,21.8,18.7,12.7,6.8,1.2,,"https://www.google.com/maps?q=41.3143236,141.2203603"
岡崎キャンプ場,青森県,,,10.9,0.0,0.3,3.2,8.5,13.5,17.5,21.7,23.2,19.5,13.6,7.9,2.4,,"https://www.google.com/maps?q=40.6416837,139.9140291"
行合崎キャンプ場,青森県,,,10.9,0.0,0.3,3.2,8.5,13.5,17.5,21.7,23.2,19.5,13.6,7.9,2.4,,"https://www.google.com/maps?q=40.6674537,139.9401302"
わかさぎ公園　浜台キャンプ場,青森県,,,9.4,-1.5,-1.2,1.9,7.3,12.1,15.4,19.4,21.3,18.4,12.6,6.5,0.8,,"https://www.google.com/maps?q=40.8220464,141.2974451"
月見野ベースキャンプ,青森県,,,10.7,-0.9,-0.4,2.8,8.5,13.7,17.6,21.8,23.5,19.9,13.5,7.2,1.4,,"https://www.google.com/maps?q=40.7898308,140.804703"
白神キャンプ場,青森県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=40.6674172,140.1500279"
青森県民の森キャンプ場,青森県,,,9.0,-2.9,-2.3,0.9,6.4,12.4,16.4,20.3,22.0,17.9,11.5,5.5,-0.4,,"https://www.google.com/maps?q=40.794662,140.5877676"
fuji camp village,山梨県,富士宮市,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.359835,138.5597246"
